merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1700r_600000_10000_3000_s333.txt , 1560 , 1683 , 1519 , 1630 , 673785 , 232
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1100r_600000_10000_3000_s1990.txt , 1023 , 1028 , 388 , 389 , 415020 , 2
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1800r_600000_10000_3000_s9199.txt , 1656 , 1777 , 1548 , 1660 , 707719 , 222
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1500r_600000_10000_3000_s9999.txt , 1368 , 1405 , 747 , 782 , 528982 , 70
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1900r_600000_10000_3000_s555.txt , 1704 , 1843 , 1561 , 1679 , 733416 , 262
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1900r_600000_10000_3000_s800.txt , 1680 , 1847 , 1549 , 1680 , 779822 , 289
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1300r_600000_10000_3000_s9199.txt , 1200 , 1214 , 1021 , 1031 , 465068 , 18
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1600r_600000_10000_3000_s1920.txt , 1488 , 1534 , 802 , 836 , 540096 , 82
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec2000r_600000_10000_3000_s7.txt , 1776 , 1931 , 1543 , 1672 , 793770 , 282
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1400r_600000_10000_3000_s768.txt , 1289 , 1312 , 753 , 773 , 525057 , 43
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1100r_600000_10000_3000_s333.txt , 1032 , 1052 , 902 , 912 , 415252 , 22
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec2000r_600000_10000_3000_s1.txt , 1728 , 1925 , 1545 , 1728 , 773140 , 365
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1100r_600000_10000_3000_s1.txt , 1048 , 1074 , 711 , 720 , 433550 , 29
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1600r_600000_10000_3000_s1990.txt , 1445 , 1494 , 907 , 943 , 616079 , 81
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1300r_600000_10000_3000_s68.txt , 1200 , 1226 , 1134 , 1147 , 462573 , 39
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1400r_600000_10000_3000_s521.txt , 1296 , 1329 , 798 , 821 , 523690 , 54
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1200r_600000_10000_3000_s9999.txt , 1131 , 1144 , 467 , 479 , 450520 , 23
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1400r_600000_10000_3000_s6.txt , 1264 , 1275 , 568 , 576 , 509453 , 25
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1000r_600000_10000_3000_s1920.txt , 947 , 956 , 150 , 150 , 373299 , 0
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1000r_600000_10000_3000_s1048575.txt , 936 , 946 , 309 , 311 , 367362 , 4
