709.9296875,1,77,2,0,328.48525047302246,57043,781.0,38.5194414344,0,4
718.64306640625,1,77,3,0,335.64114570617676,57045,787.0,31.8514231691,0,3
722.456787109375,1,77,1,0,338.72103691101074,57041,799.0,36.556049251,0,4
754.987548828125,1,77,0,0,374.4192123413086,57039,785.0,40.348840719,0,5
1068.742431640625,1,77,7,0,337.3732566833496,57053,776.0,38.920161194,0,2
1074.111083984375,1,77,6,0,346.38404846191406,57051,789.0,44.1486722695,0,2
1097.1875,1,77,4,0,381.9446563720703,57047,781.0,36.0363851216,0,3
1155.0673828125,1,77,5,0,389.3115520477295,57049,772.0,35.8817869062,0,3
1519.177734375,1,77,9,0,417.42777824401855,57057,762.0,36.8875959754,0,2
1584.326171875,1,77,8,0,422.38879203796387,57055,762.0,39.296812513,0,2
1662.54443359375,2,96,0,0,589.6601676940918,219327,2569.0,193.620158531,0,5
1666.420166015625,2,96,1,0,588.5167121887207,219329,2627.0,92.3976531942,0,4
2170.88525390625,2,96,2,0,582.3769569396973,219331,2625.0,108.554073356,0,4
2719.074951171875,2,96,3,0,542.4377918243408,219333,2639.0,104.020949307,0,3
3265.028076171875,2,96,4,0,539.7384166717529,219335,2591.0,80.0148670396,0,3
3789.155517578125,2,96,5,0,517.53830909729,219337,2590.0,84.0933065739,0,3
4366.004150390625,2,96,6,0,570.106029510498,219339,2549.0,81.9870978296,0,2
4956.990234375,2,96,7,0,584.4223499298096,219341,2634.0,96.5287521933,0,2
5528.564453125,2,96,8,0,565.636157989502,219343,2581.0,115.656205604,0,2
6082.31591796875,2,96,9,0,550.7049560546875,219345,2524.0,77.1129724905,0,2
6331.5888671875,3,79,0,0,244.2765235900879,179467,399.0,39.9978946814,0,5
6553.963623046875,3,79,1,0,217.85449981689453,179469,390.0,26.1007662723,0,4
6789.033203125,3,79,2,0,229.93779182434082,179471,381.0,28.5020313219,0,4
7086.50048828125,4,41,0,0,290.7881736755371,129507,635.0,41.7686296286,0,5
7395.31201171875,4,41,1,0,303.63988876342773,129509,807.0,34.7440263703,0,4
7698.791015625,4,41,2,0,297.26171493530273,129511,891.0,40.9393325223,0,4
8005.7744140625,4,41,3,0,300.5790710449219,129513,864.0,32.2415227536,0,3
8322.5634765625,4,41,4,0,308.1955909729004,129515,858.0,28.9908787834,0,3
8641.85205078125,4,41,5,0,313.04264068603516,129517,865.0,32.5642684387,0,3
8952.693603515625,4,41,6,0,303.85756492614746,129519,864.0,45.0116651547,0,2
9287.913818359375,4,41,7,0,327.7621269226074,129521,911.0,44.8129151966,0,2
9625.16650390625,4,41,8,0,328.8412094116211,129523,904.0,32.3146943926,0,2
9946.6015625,4,41,9,0,313.48371505737305,129525,980.0,53.7856124374,0,2
10238.868896484375,5,45,0,0,285.9234809875488,64610,583.0,29.3427566602,0,5
10528.9638671875,5,45,1,0,284.7175598144531,64612,582.0,37.3972627763,0,4
10822.5732421875,5,45,2,0,288.3114814758301,64614,623.0,34.122804537,0,4
11067.572021484375,5,45,3,0,239.5768165588379,64616,508.0,33.2003091298,0,3
11345.490234375,5,45,4,0,273.2729911804199,64618,539.0,23.6337737816,0,3
11608.8359375,5,45,5,0,257.2062015533447,64620,614.0,27.0057985976,0,3
11885.382080078125,5,45,6,0,270.15161514282227,64622,645.0,32.7303175086,0,2
12151.92041015625,5,45,7,0,260.5926990509033,64624,592.0,27.8009371292,0,2
12440.079345703125,5,45,8,0,281.416654586792,64626,641.0,29.7514263258,0,2
12737.451904296875,5,45,9,0,290.407657623291,64628,668.0,37.5163122416,0,2
13240.311279296875,6,70,0,0,497.6999759674072,280472,1848.0,85.6243171314,0,5
13731.46484375,6,70,1,0,485.06641387939453,280474,2405.0,92.0035897469,0,4
14539.71728515625,6,70,2,0,800.1837730407715,280476,10108.0,493.899145362,0,4
15357.911376953125,6,70,3,0,810.3907108306885,280478,9859.0,370.375382125,0,3
16105.787353515625,6,70,4,0,739.1719818115234,280480,8173.0,201.625884669,0,3
16671.393798828125,6,70,5,0,558.8736534118652,280482,5534.0,197.928821603,0,3
17267.74658203125,6,70,6,0,589.7924900054932,280484,5408.0,213.73062239,0,2
17840.363525390625,6,70,7,0,566.5035247802734,280486,5967.0,140.876009313,0,2
