725.0,59,0,0,725.0,55360,680.0,35.9582726006,5
1430.0,59,8,0,705.0,55376,713.0,45.2837544938,2
2216.0,77,6,0,786.0,177051,789.0,44.1486722695,2
701.0,59,1,1,701.0,55362,727.0,27.8424136885,4
1438.0,77,5,1,737.0,177049,772.0,35.8817869062,3
2823.0,84,1,1,1385.0,255202,1296.0,69.1028790626,4
683.0,59,2,2,683.0,55364,714.0,30.0709249328,4
1448.0,77,2,2,765.0,177043,781.0,38.5194414344,4
2143.0,77,9,2,695.0,177057,762.0,36.8875959754,2
710.0,59,3,3,710.0,55366,717.0,29.4509404729,3
1494.0,77,3,3,784.0,177045,787.0,31.8514231691,3
2874.0,84,3,3,1380.0,255206,1371.0,57.0573119075,3
762.0,59,4,4,762.0,55368,717.0,42.7825284064,3
1537.0,77,4,4,775.0,177047,781.0,36.0363851216,3
2489.0,84,0,4,952.0,255200,993.0,52.1438041937,5
644.0,59,5,5,644.0,55370,699.0,40.2289173291,3
1388.0,59,9,5,744.0,55378,700.0,30.5882674446,2
2150.0,77,7,5,762.0,177053,776.0,38.920161194,2
687.0,59,6,6,687.0,55372,703.0,39.1214034836,2
1495.0,77,0,6,808.0,177039,785.0,40.348840719,5
2338.0,77,8,6,843.0,177055,762.0,39.296812513,2
698.0,59,7,7,698.0,55374,704.0,32.0606333457,2
1524.0,77,1,7,826.0,177041,799.0,36.556049251,4
2654.0,84,2,7,1130.0,255204,1148.0,53.4457669044,4
8313.0,98,0,0,6097.0,43454,6263.0,243.013428262,5
10149.0,84,9,0,1836.0,255218,1755.0,76.9161539395,2
12596.0,96,0,0,2447.0,299327,2569.0,193.620158531,5
9247.0,98,1,1,6424.0,43456,6360.0,209.665215598,4
10007.0,41,1,1,760.0,289509,807.0,34.7440263703,4
10840.0,41,6,1,833.0,289519,864.0,45.0116651547,2
8142.0,98,2,2,5999.0,43458,6360.0,231.277208926,4
9006.0,41,2,2,864.0,289511,891.0,40.9393325223,4
9924.0,41,7,2,918.0,289521,911.0,44.8129151966,2
9409.0,98,3,3,6535.0,43460,6331.0,204.55869702,3
9988.0,41,0,3,579.0,289507,635.0,41.7686296286,5
10854.0,41,5,3,866.0,289517,865.0,32.5642684387,3
9175.0,98,4,4,6686.0,43462,6478.0,190.977671608,3
10029.0,41,3,4,854.0,289513,864.0,32.2415227536,3
10912.0,41,8,4,883.0,289523,904.0,32.3146943926,2
