759.0,77,0,0,759.0,177039,785.0,40.348840719,5
3528.0,96,2,0,2769.0,299331,2625.0,108.554073356,4
3903.0,79,2,0,375.0,499471,381.0,28.5020313219,4
800.0,77,1,1,800.0,177041,799.0,36.556049251,4
3359.0,96,5,1,2559.0,299337,2590.0,84.0933065739,3
3743.0,79,0,1,384.0,499467,399.0,39.9978946814,5
791.0,77,2,2,791.0,177043,781.0,38.5194414344,4
3432.0,96,0,2,2641.0,299327,2569.0,193.620158531,5
6001.0,96,8,2,2569.0,299343,2581.0,115.656205604,2
768.0,77,3,3,768.0,177045,787.0,31.8514231691,3
3548.0,96,3,3,2780.0,299333,2639.0,104.020949307,3
4184.0,41,0,3,636.0,289507,635.0,41.7686296286,5
765.0,77,4,4,765.0,177047,781.0,36.0363851216,3
3429.0,96,1,4,2664.0,299329,2627.0,92.3976531942,4
3834.0,79,1,4,405.0,499469,390.0,26.1007662723,4
821.0,77,5,5,821.0,177049,772.0,35.8817869062,3
1553.0,77,8,5,732.0,177055,762.0,39.296812513,2
4128.0,96,6,5,2575.0,299339,2549.0,81.9870978296,2
864.0,77,6,6,864.0,177051,789.0,44.1486722695,2
3507.0,96,4,6,2643.0,299335,2591.0,80.0148670396,3
6006.0,96,9,6,2499.0,299345,2524.0,77.1129724905,2
762.0,77,7,7,762.0,177053,776.0,38.920161194,2
1511.0,77,9,7,749.0,177057,762.0,36.8875959754,2
4034.0,96,7,7,2523.0,299341,2634.0,96.5287521933,2
4646.0,41,1,0,743.0,289509,807.0,34.7440263703,4
5610.0,41,9,0,964.0,289525,980.0,53.7856124374,2
13987.0,70,4,0,8377.0,600480,8173.0,201.625884669,3
4619.0,41,2,1,876.0,289511,891.0,40.9393325223,4
5179.0,45,4,1,560.0,504618,539.0,23.6337737816,3
5790.0,45,8,1,611.0,504626,641.0,29.7514263258,2
6883.0,41,3,2,882.0,289513,864.0,32.2415227536,3
7458.0,45,1,2,575.0,504612,582.0,37.3972627763,4
9369.0,70,0,2,1911.0,600472,1848.0,85.6243171314,5
5079.0,41,4,3,895.0,289515,858.0,28.9908787834,3
5676.0,45,0,3,597.0,504610,583.0,29.3427566602,5
6347.0,45,9,3,671.0,504628,668.0,37.5163122416,2
4745.0,41,5,4,911.0,289517,865.0,32.5642684387,3
5246.0,45,3,4,501.0,504616,508.0,33.2003091298,3
5849.0,45,7,4,603.0,504624,592.0,27.8009371292,2
4967.0,41,6,5,839.0,289519,864.0,45.0116651547,2
5597.0,45,2,5,630.0,504614,623.0,34.122804537,4
8203.0,70,1,5,2606.0,600474,2405.0,92.0035897469,4
6791.0,41,7,6,785.0,289521,911.0,44.8129151966,2
7415.0,45,6,6,624.0,504622,645.0,32.7303175086,2
17365.0,70,3,6,9950.0,600478,9859.0,370.375382125,3
4930.0,41,8,7,896.0,289523,904.0,32.3146943926,2
5577.0,45,5,7,647.0,504620,614.0,27.0057985976,3
15465.0,70,2,7,9888.0,600476,10108.0,493.899145362,4
19427.0,70,5,0,5440.0,600482,5534.0,197.928821603,3
20127.0,59,0,0,700.0,55360,680.0,35.9582726006,5
20816.0,59,2,0,689.0,55364,714.0,30.0709249328,4
11270.0,70,6,1,5264.0,600484,5408.0,213.73062239,2
13059.0,84,9,1,1789.0,255218,1755.0,76.9161539395,2
13832.0,59,4,1,773.0,55368,717.0,42.7825284064,3
15360.0,70,7,2,5991.0,600486,5967.0,140.876009313,2
16142.0,59,1,2,782.0,55362,727.0,27.8424136885,4
16806.0,59,3,2,664.0,55366,717.0,29.4509404729,3
14291.0,70,8,3,7944.0,600488,7908.0,338.458000971,2
14910.0,59,5,3,619.0,55370,699.0,40.2289173291,3
15546.0,59,6,3,636.0,55372,703.0,39.1214034836,2
14553.0,70,9,4,8547.0,600490,8807.0,303.441640101,2
15269.0,59,7,4,716.0,55374,704.0,32.0606333457,2
15934.0,59,8,4,665.0,55376,713.0,45.2837544938,2
9222.0,84,0,5,1019.0,255200,993.0,52.1438041937,5
10718.0,84,3,5,1496.0,255206,1371.0,57.0573119075,3
12364.0,84,7,5,1646.0,255214,1600.0,69.6699738995,2
18757.0,84,1,6,1392.0,255202,1296.0,69.1028790626,4
19992.0,84,5,6,1235.0,255210,1264.0,49.8397431775,3
21762.0,84,8,6,1770.0,255216,1711.0,83.4609741767,2
16487.0,84,2,7,1022.0,255204,1148.0,53.4457669044,4
17196.0,84,4,7,709.0,255208,709.0,37.1388220769,3
18586.0,84,6,7,1390.0,255212,1426.0,71.161861459,2
21483.0,59,9,0,667.0,55378,700.0,30.5882674446,2
23867.0,12,0,0,2384.0,15853,2349.0,42.8835326019,5
26293.0,12,1,0,2426.0,15855,2408.0,73.9614942492,4
30266.0,26,0,1,12901.0,409288,12539.0,279.630936283,5
32576.0,12,4,1,2310.0,15861,2275.0,46.1258005208,3
33486.0,73,6,1,910.0,17523,889.0,43.4765514538,2
30255.0,26,1,2,12890.0,409290,12772.0,267.292152404,4
32401.0,12,5,2,2146.0,15863,2176.0,56.1900909039,3
33302.0,73,7,2,901.0,17525,889.0,59.1514336704,2
29350.0,26,2,3,11985.0,409292,12120.0,346.031923535,4
31683.0,12,2,3,2333.0,15857,2301.0,46.086046524,4
32522.0,73,4,3,839.0,17519,856.0,35.4020516801,3
30647.0,26,3,4,13282.0,409294,12486.0,398.507333354,3
32914.0,12,3,4,2267.0,15859,2264.0,48.5066191902,3
33823.0,73,5,4,909.0,17521,879.0,38.7155279605,3
30009.0,26,4,5,12644.0,409296,12852.0,344.291736758,3
30594.0,12,6,5,585.0,15865,575.0,29.1068358764,2
31495.0,73,1,5,901.0,17513,860.0,41.3855746544,4
34478.0,26,5,6,12716.0,409298,13040.0,284.310801024,3
35421.0,73,0,6,943.0,17511,915.0,55.2821471135,5
36353.0,73,2,6,932.0,17515,895.0,36.8133271062,4
32726.0,26,6,7,14140.0,409300,14173.0,488.132100326,2
33653.0,73,3,7,927.0,17517,922.0,42.6862482478,3
34478.0,73,8,7,825.0,17527,874.0,49.7322039051,2
27145.0,73,9,0,852.0,17529,897.0,46.547542193,2
28910.0,8,7,0,1765.0,24655,1762.0,46.6683708962,2
29656.0,49,2,0,746.0,15066,758.0,35.0031577523,4
35792.0,8,0,1,2306.0,24641,2285.0,50.7589504682,5
47754.0,14,0,1,11962.0,49328,11744.0,309.606452231,5
48433.0,27,5,1,679.0,23124,719.0,33.7381168164,3
35690.0,8,1,2,2388.0,24643,2350.0,69.9156446614,4
47233.0,14,1,2,11543.0,49330,11334.0,357.216343116,4
47914.0,27,3,2,681.0,23120,703.0,35.1185585965,3
34926.0,8,2,3,2404.0,24645,2443.0,65.2714776106,4
46708.0,14,2,3,11782.0,49332,11540.0,343.689333403,4
47402.0,27,4,3,694.0,23122,706.0,25.6459189325,3
36526.0,8,3,4,2703.0,24647,2614.0,75.4295767762,3
37284.0,49,1,4,758.0,15064,725.0,37.3284144629,4
38002.0,27,0,4,718.0,23114,734.0,25.3098690965,5
34144.0,8,4,5,2649.0,24649,2667.0,59.5884128616,3
34991.0,49,3,5,847.0,15068,778.0,43.035450503,3
35720.0,27,1,5,729.0,23116,713.0,16.6918669133,4
38797.0,8,5,6,2444.0,24651,2565.0,64.408462177,3
39517.0,49,0,6,720.0,15062,704.0,27.8059062261,5
40338.0,49,4,6,821.0,15070,785.0,34.8915236276,3
36908.0,8,6,7,2430.0,24653,2457.0,60.9102877837,2
44865.0,14,3,7,7957.0,49334,7954.0,273.76514618,3
45601.0,27,2,7,736.0,23118,715.0,32.5703691623,4
37051.0,27,6,0,698.0,23126,703.0,25.7748857775,2
37776.0,21,7,0,725.0,29405,774.0,57.3823739671,2
52758.0,50,6,0,14982.0,78439,14703.0,358.075028892,2
49029.0,27,7,1,596.0,23128,611.0,27.9828424876,2
49807.0,21,1,1,778.0,29393,759.0,47.986730622,4
63756.0,50,0,1,13949.0,78427,14227.0,443.093740825,5
48623.0,5,0,2,709.0,19844,659.0,60.9692761281,5
49451.0,21,6,2,828.0,29403,775.0,31.8572473784,2
66928.0,50,5,2,17477.0,78437,17753.0,871.713974094,3
48054.0,5,1,3,652.0,19846,638.0,25.2166924664,4
48865.0,21,5,3,811.0,29401,795.0,38.5479878648,3
64561.0,50,4,3,15696.0,78435,16762.0,785.19642028,3
38649.0,5,2,4,647.0,19848,620.0,26.4354228063,4
39459.0,21,2,4,810.0,29395,784.0,38.5539608178,4
55219.0,50,3,4,15760.0,78433,16553.0,434.061225369,3
37006.0,5,3,5,653.0,19850,626.0,22.2175843113,3
37819.0,21,3,5,813.0,29397,768.0,36.963139534,3
53691.0,50,2,5,15872.0,78431,15706.0,331.311504717,4
40986.0,5,4,6,648.0,19852,634.0,26.9539568426,3
41748.0,21,4,6,762.0,29399,737.0,32.9182000531,3
58051.0,50,1,6,16303.0,78429,15154.0,1178.92491056,4
45918.0,5,5,7,317.0,19854,315.0,21.0460022457,3
46693.0,21,0,7,775.0,29391,749.0,35.8404358526,5
46995.0,21,8,7,302.0,29407,318.0,20.4591377088,2
53423.0,71,0,0,665.0,52620,714.0,29.0467409169,5
54906.0,40,4,0,1483.0,57656,1560.0,37.9098654012,3
55247.0,99,2,0,341.0,54315,372.0,15.8056452273,4
64431.0,71,1,1,675.0,52622,709.0,42.4987925525,4
65906.0,40,3,1,1475.0,57654,1534.0,44.9871034151,3
66270.0,99,0,1,364.0,54311,360.0,22.8124504325,5
67597.0,71,2,2,669.0,52624,698.0,35.0300247156,4
69171.0,40,1,2,1574.0,57650,1610.0,43.3508028214,4
69617.0,99,3,2,446.0,54317,398.0,23.5414528014,3
65285.0,71,3,3,724.0,52626,693.0,45.5734225411,3
66781.0,40,0,3,1496.0,57648,1522.0,44.4191755652,5
68201.0,40,9,3,1420.0,57666,1349.0,45.3737693758,2
55882.0,71,4,4,663.0,52628,658.0,22.9288946643,3
56700.0,71,8,4,818.0,52636,835.0,43.2075468554,2
58022.0,40,7,4,1322.0,57662,1241.0,41.3952387295,2
54357.0,71,5,5,666.0,52630,680.0,35.217033857,3
55147.0,71,9,5,790.0,52638,788.0,39.903139304,2
56469.0,40,6,5,1322.0,57660,1266.0,58.3861014464,2
58809.0,71,6,6,758.0,52632,735.0,32.6272407982,2
60298.0,40,5,6,1489.0,57658,1537.0,48.0353762182,3
