8587.0,70,9,0,8587.0,600490,8807.0,303.441640101,2
9186.0,45,1,0,599.0,504612,582.0,37.3972627763,4
9699.0,45,0,0,513.0,504610,583.0,29.3427566602,5
7601.0,70,8,1,7601.0,600488,7908.0,338.458000971,2
8213.0,45,5,1,612.0,504620,614.0,27.0057985976,3
8752.0,45,3,1,539.0,504616,508.0,33.2003091298,3
6147.0,70,7,2,6147.0,600486,5967.0,140.876009313,2
6821.0,45,9,2,674.0,504628,668.0,37.5163122416,2
7498.0,45,8,2,677.0,504626,641.0,29.7514263258,2
5419.0,70,6,3,5419.0,600484,5408.0,213.73062239,2
7960.0,70,1,3,2541.0,600474,2405.0,92.0035897469,4
8625.0,45,6,3,665.0,504622,645.0,32.7303175086,2
5363.0,70,5,4,5363.0,600482,5534.0,197.928821603,3
7180.0,70,0,4,1817.0,600472,1848.0,85.6243171314,5
7772.0,45,7,4,592.0,504624,592.0,27.8009371292,2
7964.0,70,4,5,7964.0,600480,8173.0,201.625884669,3
8506.0,45,4,5,542.0,504618,539.0,23.6337737816,3
9131.0,45,2,5,625.0,504614,623.0,34.122804537,4
9514.0,70,3,6,9514.0,600478,9859.0,370.375382125,3
9880.0,79,2,6,366.0,499471,381.0,28.5020313219,4
10320.0,79,0,6,440.0,499467,399.0,39.9978946814,5
10587.0,70,2,7,10587.0,600476,10108.0,493.899145362,4
11010.0,79,1,7,423.0,499469,390.0,26.1007662723,4
24980.0,26,6,7,13970.0,409300,14173.0,488.132100326,2
23043.0,26,5,0,13344.0,409298,13040.0,284.310801024,3
23981.0,41,8,0,938.0,289523,904.0,32.3146943926,2
24820.0,41,6,0,839.0,289519,864.0,45.0116651547,2
21509.0,26,4,1,12757.0,409296,12852.0,344.291736758,3
22537.0,41,9,1,1028.0,289525,980.0,53.7856124374,2
23460.0,41,7,1,923.0,289521,911.0,44.8129151966,2
20065.0,26,3,2,12567.0,409294,12486.0,398.507333354,3
22747.0,96,2,2,2682.0,299331,2625.0,108.554073356,4
23591.0,41,4,2,844.0,289515,858.0,28.9908787834,3
21461.0,26,2,3,12836.0,409292,12120.0,346.031923535,4
23890.0,96,3,3,2429.0,299333,2639.0,104.020949307,3
24736.0,41,5,3,846.0,289517,865.0,32.5642684387,3
20602.0,26,1,4,12830.0,409290,12772.0,267.292152404,4
22966.0,96,0,4,2364.0,299327,2569.0,193.620158531,5
23828.0,41,2,4,862.0,289511,891.0,40.9393325223,4
22043.0,26,0,5,12912.0,409288,12539.0,279.630936283,5
24651.0,96,1,5,2608.0,299329,2627.0,92.3976531942,4
25541.0,41,3,5,890.0,289513,864.0,32.2415227536,3
12800.0,96,9,6,2480.0,299345,2524.0,77.1129724905,2
15604.0,96,7,6,2804.0,299341,2634.0,96.5287521933,2
18048.0,96,4,6,2444.0,299335,2591.0,80.0148670396,3
27589.0,96,8,7,2609.0,299343,2581.0,115.656205604,2
30261.0,96,6,7,2672.0,299339,2549.0,81.9870978296,2
32989.0,96,5,7,2728.0,299337,2590.0,84.0933065739,3
25772.0,41,1,0,792.0,289509,807.0,34.7440263703,4
27050.0,84,1,0,1278.0,255202,1296.0,69.1028790626,4
27839.0,77,3,0,789.0,177045,787.0,31.8514231691,3
25563.0,41,0,1,583.0,289507,635.0,41.7686296286,5
26990.0,84,3,1,1427.0,255206,1371.0,57.0573119075,3
27814.0,77,4,1,824.0,177047,781.0,36.0363851216,3
26722.0,84,9,2,1742.0,255218,1755.0,76.9161539395,2
27438.0,77,6,2,716.0,177051,789.0,44.1486722695,2
28140.0,59,8,2,702.0,55376,713.0,45.2837544938,2
26705.0,84,8,3,1725.0,255216,1711.0,83.4609741767,2
27489.0,77,7,3,784.0,177053,776.0,38.920161194,2
28226.0,59,9,3,737.0,55378,700.0,30.5882674446,2
26686.0,84,7,4,1706.0,255214,1600.0,69.6699738995,2
27428.0,77,8,4,742.0,177055,762.0,39.296812513,2
28149.0,77,0,4,721.0,177039,785.0,40.348840719,5
26919.0,84,6,5,1378.0,255212,1426.0,71.161861459,2
27704.0,77,9,5,785.0,177057,762.0,36.8875959754,2
28514.0,77,2,5,810.0,177043,781.0,38.5194414344,4
26188.0,84,5,6,1208.0,255210,1264.0,49.8397431775,3
27130.0,84,0,6,942.0,255200,993.0,52.1438041937,5
27885.0,77,1,6,755.0,177041,799.0,36.556049251,4
33693.0,84,4,7,704.0,255208,709.0,37.1388220769,3
34862.0,84,2,7,1169.0,255204,1148.0,53.4457669044,4
35619.0,77,5,7,757.0,177049,772.0,35.8817869062,3
33741.0,59,7,0,752.0,55374,704.0,32.0606333457,2
45398.0,14,0,0,11657.0,49328,11744.0,309.606452231,5
48036.0,8,5,0,2638.0,24651,2565.0,64.408462177,3
33685.0,59,6,1,696.0,55372,703.0,39.1214034836,2
45094.0,14,1,1,11409.0,49330,11334.0,357.216343116,4
46864.0,8,7,1,1770.0,24655,1762.0,46.6683708962,2
33745.0,59,5,2,756.0,55370,699.0,40.2289173291,3
45174.0,14,2,2,11429.0,49332,11540.0,343.689333403,4
47566.0,8,6,2,2392.0,24653,2457.0,60.9102877837,2
33751.0,59,4,3,762.0,55368,717.0,42.7825284064,3
34534.0,21,7,3,783.0,29405,774.0,57.3823739671,2
35276.0,21,3,3,742.0,29397,768.0,36.963139534,3
33692.0,59,3,4,703.0,55366,717.0,29.4509404729,3
34475.0,21,6,4,783.0,29403,775.0,31.8572473784,2
35266.0,21,2,4,791.0,29395,784.0,38.5539608178,4
33636.0,59,2,5,647.0,55364,714.0,30.0709249328,4
33968.0,21,8,5,332.0,29407,318.0,20.4591377088,2
34791.0,21,4,5,823.0,29399,737.0,32.9182000531,3
33679.0,59,1,6,690.0,55362,727.0,27.8424136885,4
34507.0,21,5,6,828.0,29401,795.0,38.5479878648,3
35257.0,21,1,6,750.0,29393,759.0,47.986730622,4
36314.0,59,0,7,695.0,55360,680.0,35.9582726006,5
44155.0,14,3,7,7841.0,49334,7954.0,273.76514618,3
44910.0,21,0,7,755.0,29391,749.0,35.8404358526,5
59533.0,46,9,0,11497.0,81434,11188.0,365.916383891,2
77664.0,50,5,0,18131.0,78437,17753.0,871.713974094,3
79153.0,40,3,0,1489.0,57654,1534.0,44.9871034151,3
58405.0,46,8,1,11541.0,81432,11510.0,400.268761683,2
74718.0,50,4,1,16313.0,78435,16762.0,785.19642028,3
76212.0,40,5,1,1494.0,57658,1537.0,48.0353762182,3
59637.0,46,7,2,12071.0,81430,11936.0,475.242373067,2
76093.0,50,3,2,16456.0,78433,16553.0,434.061225369,3
77682.0,40,4,2,1589.0,57656,1560.0,37.9098654012,3
46754.0,46,6,3,11135.0,81428,10830.0,349.293614238,2
61585.0,50,6,3,14831.0,78439,14703.0,358.075028892,2
62680.0,40,8,3,1095.0,57664,1116.0,37.492841422,2
45387.0,46,5,4,9768.0,81426,9580.0,341.422330691,3
59672.0,46,1,4,14285.0,81418,13392.0,469.772383294,4
60993.0,40,9,4,1321.0,57666,1349.0,45.3737693758,2
45516.0,46,4,5,9897.0,81424,10509.0,302.153167851,3
57344.0,46,0,5,11828.0,81416,12207.0,386.208506543,5
70800.0,50,0,5,13456.0,78427,14227.0,443.093740825,5
48016.0,46,3,6,12397.0,81422,12425.0,615.320564721,3
64398.0,50,1,6,16382.0,78429,15154.0,1178.92491056,4
65598.0,40,7,6,1200.0,57662,1241.0,41.3952387295,2
57073.0,46,2,7,12163.0,81420,12217.0,419.409434424,4
73235.0,50,2,7,16162.0,78431,15706.0,331.311504717,4
74630.0,40,6,7,1395.0,57660,1266.0,58.3861014464,2
81771.0,82,3,0,2618.0,95237,2576.0,84.518387909,3
82241.0,13,2,0,470.0,79887,475.0,24.2427959999,4
82718.0,13,1,0,477.0,79885,471.0,27.960498452,4
86695.0,82,2,1,10483.0,95235,10351.0,247.76232244,4
88369.0,56,6,1,1674.0,78827,1732.0,43.738788037,2
90109.0,56,5,1,1740.0,78825,1765.0,94.800288696,3
85336.0,82,1,2,7654.0,95233,7618.0,204.261081642,4
87122.0,56,8,2,1786.0,78831,1742.0,61.1163471973,2
88767.0,56,7,2,1645.0,78829,1739.0,50.6776188532,2
69454.0,82,0,3,6774.0,95231,6647.0,203.283830615,5
69956.0,13,0,3,502.0,79883,544.0,31.713520278,5
71657.0,56,9,3,1701.0,78833,1721.0,41.1398129617,2
61697.0,85,9,4,704.0,81088,748.0,37.8833041965,2
62315.0,85,2,4,618.0,81074,655.0,33.6067035919,4
62494.0,13,4,4,179.0,79891,142.0,16.9825762102,3
71465.0,85,8,5,665.0,81086,685.0,25.2740765878,2
72280.0,85,3,5,815.0,81076,765.0,23.6587026383,3
72743.0,13,3,5,463.0,79889,498.0,25.5726004688,3
66241.0,85,7,6,643.0,81084,599.0,35.4122711411,2
66559.0,85,4,6,318.0,81078,349.0,22.6008849384,3
67320.0,85,1,6,761.0,81072,760.0,39.8032992549,4
75196.0,85,6,7,566.0,81082,577.0,29.1660852072,2
75653.0,85,5,7,457.0,81080,447.0,25.1404475947,3
76243.0,85,0,7,590.0,81070,591.0,30.903244592,5
95890.0,86,9,0,13172.0,125188,13115.0,247.422773704,2
96868.0,83,8,0,978.0,97082,985.0,38.4385702675,2
97774.0,83,4,0,906.0,97074,872.0,46.4026995585,3
110783.0,86,8,1,20674.0,125186,20009.0,432.702556766,2
111890.0,51,5,1,1107.0,94544,1072.0,50.0594120705,3
112894.0,51,4,1,1004.0,94542,1014.0,33.9248007402,3
105980.0,86,7,2,17213.0,125184,17324.0,415.744341988,2
106839.0,83,2,2,859.0,97070,817.0,41.3257597759,4
107611.0,83,1,2,772.0,97068,829.0,38.230739905,4
97215.0,86,6,3,18062.0,125182,18289.0,544.13996603,2
98065.0,83,0,3,850.0,97066,847.0,33.5274828352,5
98640.0,51,7,3,575.0,94548,567.0,37.0039471579,2
92913.0,86,5,4,13760.0,125180,13224.0,347.470843154,3
93722.0,83,7,4,809.0,97080,790.0,41.488616067,2
94572.0,83,5,4,850.0,97076,831.0,37.1793660941,3
84112.0,86,4,5,4959.0,125178,4978.0,134.216978689,3
96221.0,86,1,5,12109.0,125172,12098.0,569.394498337,4
97022.0,83,3,5,801.0,97072,859.0,36.0708002625,3
91691.0,86,3,6,12538.0,125176,12702.0,344.408478409,3
92469.0,83,9,6,778.0,97084,720.0,44.2795842228,2
93339.0,83,6,6,870.0,97078,841.0,41.8655429227,2
91852.0,86,2,7,12699.0,125174,12130.0,464.230217389,4
99407.0,86,0,7,7555.0,125170,7725.0,216.689026512,5
