743.0,77,0,0,743.0,177039,785.0,40.348840719,5
3236.0,96,2,0,2493.0,299331,2625.0,108.554073356,4
3635.0,79,2,0,399.0,499471,381.0,28.5020313219,4
777.0,77,1,1,777.0,177041,799.0,36.556049251,4
3299.0,96,5,1,2522.0,299337,2590.0,84.0933065739,3
3720.0,79,0,1,421.0,499467,399.0,39.9978946814,5
752.0,77,2,2,752.0,177043,781.0,38.5194414344,4
3145.0,96,0,2,2393.0,299327,2569.0,193.620158531,5
5621.0,96,8,2,2476.0,299343,2581.0,115.656205604,2
801.0,77,3,3,801.0,177045,787.0,31.8514231691,3
3470.0,96,3,3,2669.0,299333,2639.0,104.020949307,3
4067.0,41,0,3,597.0,289507,635.0,41.7686296286,5
817.0,77,4,4,817.0,177047,781.0,36.0363851216,3
3453.0,96,1,4,2636.0,299329,2627.0,92.3976531942,4
3875.0,79,1,4,422.0,499469,390.0,26.1007662723,4
732.0,77,5,5,732.0,177049,772.0,35.8817869062,3
1544.0,77,8,5,812.0,177055,762.0,39.296812513,2
4069.0,96,6,5,2525.0,299339,2549.0,81.9870978296,2
730.0,77,6,6,730.0,177051,789.0,44.1486722695,2
3346.0,96,4,6,2616.0,299335,2591.0,80.0148670396,3
5925.0,96,9,6,2579.0,299345,2524.0,77.1129724905,2
741.0,77,7,7,741.0,177053,776.0,38.920161194,2
1483.0,77,9,7,742.0,177057,762.0,36.8875959754,2
4193.0,96,7,7,2710.0,299341,2634.0,96.5287521933,2
4408.0,41,1,0,773.0,289509,807.0,34.7440263703,4
5321.0,41,9,0,913.0,289525,980.0,53.7856124374,2
13212.0,70,4,0,7891.0,600480,8173.0,201.625884669,3
4678.0,41,2,1,958.0,289511,891.0,40.9393325223,4
5209.0,45,4,1,531.0,504618,539.0,23.6337737816,3
5820.0,45,8,1,611.0,504626,641.0,29.7514263258,2
6504.0,41,3,2,883.0,289513,864.0,32.2415227536,3
7019.0,45,1,2,515.0,504612,582.0,37.3972627763,4
8828.0,70,0,2,1809.0,600472,1848.0,85.6243171314,5
4929.0,41,4,3,862.0,289515,858.0,28.9908787834,3
5513.0,45,0,3,584.0,504610,583.0,29.3427566602,5
6219.0,45,9,3,706.0,504628,668.0,37.5163122416,2
4794.0,41,5,4,919.0,289517,865.0,32.5642684387,3
5224.0,45,3,4,430.0,504616,508.0,33.2003091298,3
5817.0,45,7,4,593.0,504624,592.0,27.8009371292,2
4934.0,41,6,5,865.0,289519,864.0,45.0116651547,2
5556.0,45,2,5,622.0,504614,623.0,34.122804537,4
8077.0,70,1,5,2521.0,600474,2405.0,92.0035897469,4
6906.0,41,7,6,981.0,289521,911.0,44.8129151966,2
7583.0,45,6,6,677.0,504622,645.0,32.7303175086,2
17866.0,70,3,6,10283.0,600478,9859.0,370.375382125,3
5081.0,41,8,7,888.0,289523,904.0,32.3146943926,2
5731.0,45,5,7,650.0,504620,614.0,27.0057985976,3
15390.0,70,2,7,9659.0,600476,10108.0,493.899145362,4
18484.0,70,5,0,5272.0,600482,5534.0,197.928821603,3
19145.0,59,0,0,661.0,55360,680.0,35.9582726006,5
19861.0,59,2,0,716.0,55364,714.0,30.0709249328,4
11407.0,70,6,1,5482.0,600484,5408.0,213.73062239,2
