4.37297428E8,0,21,0,0,2584.0,23963,788.0,39.5289367692,0,5
4.37297448E8,0,21,1,1,2597.0,23965,795.0,46.0707693606,0,4
4.37297788E8,1,1,2,0,309.0,26424,705.0,37.4481747148,0,4
4.37297844E8,1,1,3,1,364.0,26426,779.0,33.9877686978,0,3
4.37298084E8,2,71,0,0,296.0,15305,726.0,36.8181877252,0,5
4.37298107E8,2,71,4,1,263.0,15313,664.0,30.1677328492,0,3
4.37298371E8,2,71,8,0,286.0,15321,824.0,35.619738762,0,2
4.3729839E8,2,71,9,1,283.0,15323,786.0,36.491491438,0,2
4.37298587E8,0,21,4,4,3722.0,23971,750.0,36.8874176237,0,3
4.37298763E8,4,32,1,1,373.0,16292,1854.0,59.8848676079,0,4
4.37298771E8,4,32,2,0,399.0,16294,1783.0,46.1375517795,0,4
4.37298901E8,0,21,7,7,4021.0,23977,785.0,42.4219406986,0,2
4.37299042E8,5,96,0,0,270.0,17189,1595.0,71.2626535394,0,5
4.37299059E8,5,96,1,1,294.0,17191,1683.0,74.0891887844,0,4
4.37299132E8,0,21,3,3,4274.0,23969,785.0,41.316843768,0,3
4.37299164E8,0,21,5,5,4300.0,23973,824.0,40.7385437561,0,3
4.37299267E8,0,21,6,6,4394.0,23975,801.0,45.8557233987,0,2
4.3729938E8,0,21,2,2,4525.0,23967,796.0,50.226303656,0,4
4.37299487E8,5,96,2,0,444.0,17193,1658.0,60.6516151562,0,4
4.37299524E8,5,96,3,1,464.0,17195,1653.0,50.7630978691,0,3
4.37299858E8,5,96,4,0,370.0,17197,1619.0,73.9553741686,0,3
4.37299897E8,5,96,5,1,372.0,17199,1648.0,64.2313868185,0,3
4.3730013E8,5,96,6,0,271.0,17201,1600.0,50.8770189047,0,2
4.37300206E8,5,96,7,1,308.0,17203,1647.0,56.1131141441,0,2
4.37300351E8,5,96,8,0,221.0,17205,1624.0,95.6476538354,0,2
4.37300426E8,5,96,9,1,219.0,17207,1611.0,53.9711423867,0,2
4.37300518E8,0,21,8,4,1930.0,23979,322.0,29.1545789488,0,2
4.37300561E8,6,35,2,0,209.0,25918,872.0,38.8355168425,0,4
4.37300574E8,1,1,1,7,1673.0,26422,688.0,26.1431283112,0,4
4.37300712E8,6,35,3,1,286.0,25920,865.0,45.6098731232,0,3
4.37300842E8,7,84,3,0,281.0,16762,1371.0,57.0573119075,0,3
4.37301006E8,7,84,4,1,294.0,16764,709.0,37.1388220769,0,3
4.37301026E8,1,1,6,5,1861.0,26432,722.0,30.571916938,0,2
4.37301209E8,7,84,6,0,366.0,16768,1426.0,71.161861459,0,2
4.37301308E8,7,84,5,1,302.0,16766,1264.0,49.8397431775,0,3
4.37301466E8,7,84,8,0,257.0,16772,1711.0,83.4609741767,0,2
4.37301586E8,7,84,7,1,278.0,16770,1600.0,69.6699738995,0,2
4.37301652E8,1,1,5,6,2384.0,26430,753.0,37.0517064029,0,3
4.37301716E8,1,1,0,3,2583.0,26420,666.0,31.7963917185,0,5
4.37301741E8,1,1,4,2,2361.0,26428,774.0,34.1727807965,0,3
4.37301766E8,8,15,1,0,299.0,14018,645.0,42.9375004788,0,4
4.37301851E8,8,15,0,1,263.0,14016,642.0,41.3987032596,0,5
4.37302074E8,8,15,3,0,308.0,14022,654.0,29.4104796933,0,3
4.37302076E8,8,15,4,1,225.0,14024,654.0,41.1160104557,0,3
4.37302291E8,8,15,5,0,216.0,14026,680.0,34.9095070749,0,3
4.37302325E8,8,15,6,1,249.0,14028,719.0,32.9806961083,0,2
4.37302388E8,1,1,7,4,1869.0,26434,675.0,33.2152469745,0,2
4.37302526E8,1,1,9,7,1951.0,26438,668.0,37.0071116921,0,2
4.37302596E8,8,15,8,1,270.0,14032,703.0,31.0413561152,0,2
4.37302603E8,8,15,9,0,311.0,14034,737.0,44.057229528,0,2
4.37302772E8,2,71,1,5,1746.0,15307,708.0,34.8235779171,0,4
4.37302811E8,9,13,3,1,215.0,23628,498.0,25.5726004688,0,3
4.37302838E8,9,13,0,0,234.0,23622,544.0,31.713520278,0,5
4.37303014E8,10,45,1,1,203.0,18175,590.0,27.248322015,334,4
4.3730304E8,10,45,0,0,200.0,18173,597.0,31.3729266457,334,5
4.37303214E8,10,45,2,1,200.0,18177,628.0,36.7845433787,334,4
4.37303253E8,10,45,3,0,212.0,18179,505.0,26.5290307717,334,3
4.37303426E8,10,45,5,1,212.0,18183,634.0,33.1997146468,334,3
4.3730345E8,10,45,6,0,196.0,18185,638.0,21.293623953,334,2
4.37303681E8,10,45,8,1,254.0,18189,682.0,41.5019340069,334,2
4.37303716E8,10,45,9,0,265.0,18191,678.0,31.8798732085,334,2
4.3730388E8,12,39,1,1,199.0,8524,396.0,26.0329244975,824,4
4.37303915E8,12,39,2,0,199.0,8526,384.0,22.6819543389,824,4
4.37303979E8,2,71,2,6,2324.0,15309,703.0,38.975397098,0,4
4.37304083E8,12,39,3,1,202.0,8528,381.0,19.9110522073,824,3
4.37304141E8,12,39,5,0,225.0,8532,371.0,12.385900303,824,3
4.37304285E8,1,1,8,3,2568.0,26436,662.0,33.6387542795,0,2
4.37304323E8,12,39,4,1,239.0,8530,371.0,25.702959076,824,3
4.37304353E8,2,71,3,2,2611.0,15311,713.0,29.9147472873,0,3
4.37304436E8,12,39,6,0,294.0,8534,383.0,17.281797543,824,2
4.37304441E8,2,71,5,4,2052.0,15315,684.0,31.0746130941,0,3
4.37304471E8,2,71,7,7,1944.0,15319,706.0,33.1174544534,0,2
4.37304642E8,12,39,7,1,319.0,8536,383.0,19.6318752623,824,2
4.37304677E8,12,39,8,0,240.0,8538,392.0,19.0550449184,824,2
4.37304862E8,3,6,0,5,2090.0,56521,14554.0,298.134833502,0,5
4.37304876E8,13,55,1,0,199.0,10636,770.0,31.0064085057,912,4
4.37304908E8,12,39,9,1,266.0,8540,394.0,18.0358561001,824,2
4.37305117E8,13,55,2,0,241.0,10638,753.0,38.975667173,912,4
4.3730514E8,13,55,0,1,231.0,10634,774.0,42.7470836186,912,5
4.37305376E8,13,55,5,0,257.0,10644,771.0,43.1841527951,912,3
4.37305403E8,13,55,4,1,263.0,10642,770.0,41.6583535567,912,3
4.37305606E8,14,76,2,0,230.0,9808,953.0,43.0111368687,1124,4
4.37305647E8,14,76,1,1,243.0,9806,969.0,35.5950913233,1124,4
4.37305915E8,14,76,3,1,267.0,9810,961.0,46.0856182613,1124,3
4.37305916E8,14,76,4,0,303.0,9812,962.0,49.8923841884,1124,3
4.37306005E8,3,6,1,6,2025.0,56523,15184.0,395.054729719,0,4
4.37306188E8,2,71,6,3,1902.0,15317,733.0,38.4729570095,0,2
4.37306233E8,3,6,2,2,1879.0,56525,15644.0,389.113685864,0,4
4.37306261E8,14,76,6,1,346.0,9816,961.0,58.4585098033,1124,2
4.37306267E8,14,76,7,0,351.0,9818,968.0,54.7388777455,1124,2
4.37306557E8,3,6,3,4,2115.0,56527,15316.0,331.994594122,0,3
4.37306589E8,14,76,9,1,327.0,9822,981.0,46.7086152315,1124,2
4.37306623E8,4,32,0,7,2151.0,16290,2006.0,50.3602809239,0,5
4.37306623E8,14,76,8,0,356.0,9820,975.0,67.1263537548,1124,2
4.37306796E8,15,89,0,1,207.0,14512,682.0,25.4886455629,1286,5
4.37306829E8,15,89,1,0,202.0,14514,724.0,39.3316197962,1286,4
4.37307008E8,15,89,2,1,212.0,14516,744.0,35.4230076883,1286,4
4.37307024E8,4,32,3,5,2162.0,16296,1735.0,54.5928470348,0,3
4.37307055E8,15,89,3,0,225.0,14518,803.0,31.2003711179,1286,3
4.37307206E8,15,89,5,1,197.0,14522,804.0,44.1610688276,1286,3
4.37307315E8,15,89,6,0,260.0,14524,759.0,54.3012067327,1286,2
4.37307514E8,15,89,9,1,308.0,14530,721.0,28.9243568823,1286,2
4.37307578E8,16,29,0,0,262.0,12747,368.0,22.7139535134,1482,5
4.37307747E8,16,29,3,1,232.0,12753,728.0,30.4343988207,1482,3
4.37307773E8,16,29,4,0,194.0,12755,634.0,27.2309324888,1482,3
4.37307935E8,16,29,5,1,188.0,12757,567.0,23.7666285278,1482,3
4.37307965E8,16,29,6,0,191.0,12759,579.0,26.292684594,1482,2
4.37308091E8,4,32,4,6,2085.0,16298,1719.0,44.8431183478,0,3
4.37308115E8,3,6,4,3,1926.0,56529,6239.0,232.704754209,0,3
4.37308165E8,17,16,0,0,200.0,13452,1809.0,51.8985853169,1658,5
4.37308185E8,16,29,8,1,250.0,12763,571.0,25.4504678894,1482,2
4.37308349E8,17,16,2,0,184.0,13456,1775.0,49.9341408362,1658,4
4.37308403E8,4,32,5,2,2170.0,16300,890.0,26.4023025312,0,3
4.37308404E8,16,29,9,1,219.0,12765,599.0,25.018887602,1482,2
4.37308474E8,6,35,0,4,1916.0,25914,858.0,47.629049075,0,5
4.37308588E8,6,35,1,7,1964.0,25916,892.0,38.7302071692,0,4
4.37308613E8,17,16,4,0,264.0,13460,532.0,20.2416974533,1658,3
4.37308631E8,17,16,1,1,227.0,13454,1876.0,33.9370935083,1658,4
4.3730883E8,17,16,3,1,199.0,13458,1823.0,33.4057590371,1658,3
4.3730884E8,18,20,0,0,227.0,10769,1290.0,28.8988708576,1741,5
4.37309013E8,18,20,3,1,183.0,10775,1545.0,47.9717844703,1741,3
4.37309036E8,18,20,4,0,195.0,10777,1379.0,32.7009978924,1741,3
4.37309054E8,7,84,0,5,2030.0,16756,993.0,52.1438041937,0,5
4.3730925E8,18,20,6,1,237.0,10781,1112.0,32.6123967389,1741,2
4.37309289E8,18,20,7,0,251.0,10783,1315.0,82.3027786191,1741,2
4.37309458E8,18,20,8,1,208.0,10785,1433.0,42.4862516462,1741,2
4.37309484E8,18,20,9,0,195.0,10787,1592.0,42.4027059712,1741,2
4.37309575E8,6,35,4,3,1458.0,25922,697.0,26.3444291524,0,3
4.3730966E8,7,84,2,6,1568.0,16760,1148.0,53.4457669044,0,4
4.37309662E8,19,22,2,1,204.0,43822,21448.0,669.546303575,2148,4
4.37309714E8,19,22,3,0,229.0,43824,21875.0,2006.74274175,2148,3
4.37309935E8,19,22,4,1,273.0,43826,22339.0,627.618548248,2148,3
4.37309969E8,19,22,5,0,255.0,43828,21039.0,582.22873738,2148,3
4.37310133E8,19,22,6,1,197.0,43830,19808.0,570.621404122,2148,2
4.37310157E8,19,22,7,0,187.0,43832,19485.0,469.467164369,2148,2
4.37310316E8,19,22,9,1,182.0,43836,20036.0,599.357331253,2148,2
4.37310353E8,20,72,0,0,196.0,15461,1641.0,60.4974118629,2198,5
4.37310506E8,20,72,3,1,188.0,15467,1909.0,86.3639026689,2198,3
4.37310534E8,20,72,2,0,181.0,15465,1695.0,68.2340206858,2198,4
4.37310578E8,7,84,1,2,2175.0,16758,1296.0,69.1028790626,0,4
4.37310675E8,8,15,2,4,2200.0,14020,636.0,25.3198486734,0,4
4.37310773E8,20,72,6,1,267.0,15473,1606.0,43.7569844049,2198,2
4.37310774E8,20,72,5,0,240.0,15471,1632.0,51.1901511909,2198,3
4.3731082E8,7,84,9,7,2232.0,16774,1755.0,76.9161539395,0,2
4.37311032E8,20,72,7,1,259.0,15475,1690.0,247.090203005,2198,2
4.37311051E8,20,72,8,0,277.0,15477,1714.0,67.9392917863,2198,2
4.37311239E8,21,40,0,1,206.0,14933,1522.0,44.4191755652,2693,5
4.37311272E8,20,72,9,0,221.0,15479,1770.0,177.730428636,2198,2
4.37311422E8,21,40,3,1,182.0,14939,1534.0,44.9871034151,2693,3
4.37311484E8,21,40,1,0,211.0,14935,1610.0,43.3508028214,2693,4
4.37311486E8,8,15,7,5,2432.0,14030,701.0,34.4664596689,0,2
4.3731152E8,9,13,1,3,1944.0,23624,471.0,27.960498452,0,4
4.373116E8,9,13,4,6,1939.0,23630,142.0,16.9825762102,0,3
4.37311665E8,21,40,4,1,243.0,14941,1560.0,37.9098654012,2693,3
4.37311682E8,21,40,2,0,198.0,14937,1511.0,35.2513904168,2693,4
4.37311882E8,21,40,9,1,216.0,14951,1349.0,45.3737693758,2693,2
4.37311887E8,21,40,8,0,205.0,14949,1116.0,37.492841422,2693,2
4.37312052E8,22,10,1,1,170.0,45229,14745.0,598.41820221,2932,4
4.37312076E8,22,10,0,0,188.0,45227,15033.0,442.774134532,2932,5
4.37312261E8,22,10,2,0,184.0,45231,15343.0,630.865844025,2932,4
4.37312277E8,9,13,2,2,1699.0,23626,475.0,24.2427959999,0,4
4.37312278E8,22,10,3,1,226.0,45233,4737.0,175.504535854,2932,3
4.37312455E8,23,99,4,0,194.0,13069,406.0,18.6532768393,2966,3
4.37312484E8,23,99,0,1,206.0,13061,360.0,22.8124504325,2966,5
4.37312656E8,23,99,5,0,202.0,13071,392.0,19.0591875897,2966,3
4.3731268E8,23,99,6,1,196.0,13073,427.0,25.6198935862,2966,2
4.37312761E8,10,45,4,4,2082.0,18181,550.0,28.7594378102,334,3
4.37312825E8,10,45,7,7,2004.0,18187,589.0,38.6594783094,334,2
4.37312921E8,23,99,7,0,264.0,13075,414.0,19.8369007554,2966,2
4.37312924E8,23,99,8,1,244.0,13077,412.0,18.0930344259,2966,2
4.3731319E8,12,39,0,5,1704.0,8522,375.0,20.1389907237,824,5
4.37313207E8,23,99,9,1,283.0,13079,363.0,17.478633573,2966,2
4.37313237E8,24,97,1,0,316.0,19703,846.0,27.6410735567,3636,4
4.37313436E8,24,97,2,0,198.0,19705,833.0,31.8315880848,3636,4
4.37313477E8,24,97,3,1,270.0,19707,790.0,30.1646359693,3636,3
4.37313663E8,24,97,4,0,227.0,19709,798.0,41.9102738315,3636,3
4.37313667E8,24,97,6,1,190.0,19713,815.0,39.1487043544,3636,2
4.37313691E8,13,55,3,6,2089.0,10640,764.0,34.2173778564,912,3
4.37313848E8,13,55,7,3,2327.0,10648,733.0,31.6930591771,912,2
4.37313901E8,24,97,5,0,236.0,19711,814.0,36.9709701195,3636,3
4.37313919E8,25,61,0,1,252.0,22069,701.0,42.3581223181,3658,5
4.37314105E8,24,97,9,0,203.0,19719,788.0,37.4130219379,3636,2
4.37314118E8,25,61,1,1,198.0,22071,697.0,28.297107905,3658,4
4.37314193E8,14,76,0,2,1915.0,9804,986.0,42.0256500623,1124,5
4.37314307E8,25,61,3,0,201.0,22075,703.0,30.0781438397,3658,3
4.37314312E8,25,61,4,1,194.0,22077,699.0,32.1972130209,3658,3
4.37314509E8,25,61,6,1,197.0,22081,706.0,35.0255170141,3658,2
4.37314533E8,25,61,5,0,226.0,22079,695.0,28.7337597152,3658,3
4.37314568E8,13,55,8,4,1806.0,10650,652.0,36.767262326,912,2
4.37314631E8,13,55,6,7,1805.0,10646,733.0,34.5549143432,912,2
