0 , 0 , 0 , 0 , 0
24 , 24 , 0 , 0 , 23956
48 , 48 , 0 , 0 , 40032
72 , 72 , 0 , 0 , 44229
96 , 96 , 12 , 12 , 58973
120 , 120 , 36 , 36 , 77691
144 , 144 , 60 , 60 , 85082
168 , 168 , 84 , 84 , 88085
192 , 192 , 108 , 108 , 100582
216 , 216 , 132 , 132 , 121597
240 , 240 , 156 , 156 , 138394
264 , 264 , 180 , 180 , 143195
288 , 288 , 204 , 204 , 153226
312 , 312 , 228 , 228 , 156387
336 , 336 , 252 , 252 , 162997
360 , 360 , 276 , 276 , 196380
384 , 384 , 300 , 300 , 224660
408 , 408 , 324 , 324 , 239615
432 , 432 , 348 , 348 , 248544
456 , 456 , 372 , 372 , 257168
480 , 480 , 396 , 396 , 260510
504 , 504 , 420 , 420 , 263829
528 , 528 , 444 , 444 , 268880
552 , 552 , 468 , 468 , 273857
576 , 576 , 492 , 492 , 282915
600 , 600 , 516 , 516 , 287346
624 , 624 , 540 , 540 , 295383
648 , 648 , 564 , 564 , 303177
672 , 672 , 588 , 588 , 313162
696 , 696 , 612 , 612 , 317381
720 , 720 , 636 , 636 , 325519
744 , 744 , 660 , 660 , 328624
768 , 768 , 684 , 684 , 331018
792 , 792 , 701 , 701 , 336708
816 , 816 , 724 , 724 , 341230
840 , 840 , 743 , 743 , 344522
856 , 856 , 747 , 747 , 347456
866 , 866 , 747 , 747 , 349744
876 , 876 , 747 , 747 , 350628
876 , 876 , 747 , 747 , 350628
886 , 886 , 747 , 747 , 351626
889 , 889 , 747 , 747 , 351883
889 , 889 , 747 , 747 , 351883
899 , 899 , 747 , 747 , 366431
909 , 909 , 747 , 747 , 370227
909 , 909 , 747 , 747 , 370227
919 , 919 , 747 , 747 , 386080
943 , 943 , 754 , 754 , 393001
959 , 959 , 756 , 756 , 394408
959 , 959 , 756 , 756 , 394408
964 , 964 , 756 , 756 , 394885
974 , 974 , 756 , 756 , 395789
978 , 978 , 756 , 756 , 396214
