0 , 0 , 0 , 0 , 0
24 , 24 , 0 , 0 , 6056
48 , 48 , 0 , 0 , 9395
72 , 72 , 0 , 0 , 20960
96 , 96 , 6 , 6 , 33917
120 , 120 , 18 , 18 , 40637
144 , 144 , 32 , 32 , 52845
168 , 168 , 40 , 40 , 57006
192 , 194 , 48 , 48 , 83512
216 , 222 , 68 , 72 , 87116
240 , 246 , 91 , 95 , 103612
264 , 270 , 113 , 117 , 123875
288 , 294 , 137 , 141 , 126125
312 , 318 , 161 , 165 , 131134
336 , 342 , 185 , 189 , 136898
360 , 366 , 209 , 213 , 156402
384 , 390 , 233 , 237 , 164414
408 , 414 , 255 , 259 , 184127
432 , 438 , 279 , 283 , 205027
456 , 462 , 303 , 307 , 208512
480 , 486 , 327 , 331 , 212226
504 , 511 , 351 , 356 , 214454
528 , 544 , 375 , 389 , 223981
552 , 568 , 399 , 413 , 227830
576 , 592 , 423 , 437 , 235915
600 , 623 , 447 , 468 , 292763
624 , 647 , 471 , 492 , 312981
648 , 671 , 495 , 516 , 317955
672 , 696 , 519 , 541 , 322345
696 , 726 , 543 , 571 , 341346
720 , 750 , 567 , 595 , 344176
744 , 774 , 591 , 619 , 346268
768 , 798 , 615 , 643 , 360473
792 , 824 , 639 , 669 , 362324
816 , 848 , 663 , 693 , 377983
840 , 873 , 687 , 718 , 383490
864 , 902 , 711 , 747 , 386545
888 , 926 , 735 , 771 , 400381
912 , 950 , 759 , 795 , 409396
936 , 974 , 783 , 819 , 420741
960 , 998 , 807 , 843 , 423211
984 , 1025 , 831 , 870 , 430163
1008 , 1053 , 855 , 898 , 434541
1032 , 1077 , 879 , 922 , 440606
1056 , 1101 , 903 , 946 , 453193
1080 , 1129 , 927 , 974 , 455554
1104 , 1161 , 951 , 1006 , 460377
1128 , 1195 , 975 , 1040 , 474806
1152 , 1219 , 999 , 1064 , 484008
1176 , 1243 , 1023 , 1088 , 490634
1200 , 1267 , 1047 , 1112 , 494230
1224 , 1291 , 1071 , 1136 , 509342
1248 , 1315 , 1095 , 1160 , 511555
1272 , 1339 , 1119 , 1184 , 515540
1296 , 1363 , 1143 , 1208 , 523484
1320 , 1387 , 1167 , 1232 , 530525
1344 , 1411 , 1191 , 1256 , 537114
1368 , 1435 , 1215 , 1280 , 551605
