0 , 0 , 0 , 0 , 0
24 , 24 , 0 , 0 , 1257
48 , 48 , 0 , 0 , 2538
72 , 72 , 0 , 0 , 3870
96 , 96 , 0 , 0 , 5118
120 , 120 , 0 , 0 , 6344
144 , 153 , 0 , 0 , 7639
168 , 177 , 0 , 0 , 8677
192 , 201 , 0 , 0 , 9243
216 , 225 , 0 , 0 , 9615
240 , 273 , 0 , 0 , 10530
264 , 321 , 0 , 0 , 11459
288 , 369 , 0 , 0 , 12347
312 , 417 , 0 , 0 , 13283
336 , 465 , 0 , 0 , 14154
360 , 489 , 0 , 0 , 14951
384 , 513 , 0 , 0 , 15577
408 , 537 , 0 , 0 , 16304
432 , 561 , 0 , 0 , 17523
456 , 585 , 0 , 0 , 18662
480 , 609 , 0 , 0 , 19784
504 , 633 , 0 , 0 , 21007
528 , 657 , 0 , 0 , 22197
552 , 681 , 0 , 0 , 23219
576 , 705 , 0 , 0 , 24184
600 , 729 , 0 , 0 , 25163
624 , 767 , 0 , 0 , 27803
648 , 799 , 0 , 0 , 29042
672 , 823 , 0 , 0 , 29915
696 , 847 , 0 , 0 , 30939
720 , 871 , 0 , 0 , 31760
744 , 895 , 0 , 0 , 32697
768 , 919 , 0 , 0 , 33847
792 , 943 , 0 , 0 , 34858
816 , 967 , 0 , 0 , 35908
840 , 991 , 0 , 0 , 36904
864 , 1015 , 0 , 0 , 37927
888 , 1039 , 0 , 0 , 38746
912 , 1063 , 0 , 0 , 39585
936 , 1087 , 0 , 0 , 40365
960 , 1135 , 0 , 0 , 42392
984 , 1183 , 0 , 0 , 44481
1008 , 1231 , 0 , 0 , 46537
1032 , 1279 , 0 , 0 , 48298
1056 , 1320 , 0 , 0 , 49569
1080 , 1368 , 0 , 0 , 50900
1104 , 1416 , 0 , 0 , 52232
1128 , 1451 , 4 , 4 , 53231
1152 , 1477 , 11 , 10 , 53894
1176 , 1525 , 11 , 10 , 54895
1200 , 1573 , 11 , 10 , 55900
1224 , 1621 , 11 , 10 , 56934
1248 , 1669 , 11 , 10 , 57931
1272 , 1704 , 17 , 16 , 60051
1296 , 1728 , 17 , 16 , 62903
1320 , 1776 , 30 , 29 , 64260
1344 , 1805 , 38 , 37 , 65049
1368 , 1829 , 38 , 37 , 65764
1392 , 1853 , 38 , 37 , 66475
1416 , 1877 , 38 , 37 , 67187
1440 , 1901 , 38 , 37 , 67932
1464 , 1925 , 38 , 37 , 68658
1488 , 1949 , 38 , 37 , 69346
1512 , 1973 , 38 , 37 , 70089
1536 , 1997 , 38 , 37 , 70850
1560 , 2045 , 38 , 37 , 71716
1584 , 2093 , 38 , 37 , 72580
1608 , 2133 , 46 , 45 , 73405
1632 , 2178 , 60 , 59 , 74847
1656 , 2226 , 60 , 59 , 76299
1680 , 2270 , 76 , 75 , 77475
1704 , 2304 , 101 , 93 , 78114
1728 , 2352 , 103 , 95 , 78614
1752 , 2400 , 103 , 95 , 79115
1776 , 2448 , 103 , 95 , 79622
1800 , 2496 , 103 , 95 , 80124
1824 , 2544 , 110 , 102 , 81364
1848 , 2608 , 140 , 124 , 83584
1872 , 2680 , 140 , 124 , 85677
1896 , 2752 , 140 , 124 , 87861
1920 , 2803 , 161 , 140 , 89478
1944 , 2851 , 173 , 152 , 90678
1968 , 2899 , 173 , 152 , 91895
1992 , 2943 , 192 , 171 , 92982
