0 , 0 , 0 , 0 , 0
24 , 24 , 0 , 0 , 2564
48 , 48 , 0 , 0 , 7627
72 , 72 , 0 , 0 , 11712
96 , 96 , 0 , 0 , 26424
120 , 120 , 2 , 2 , 53016
144 , 144 , 8 , 8 , 54775
168 , 168 , 13 , 13 , 64820
192 , 192 , 18 , 18 , 76803
216 , 216 , 25 , 25 , 79724
240 , 240 , 39 , 39 , 97962
264 , 264 , 41 , 41 , 112081
288 , 288 , 44 , 44 , 119069
312 , 312 , 50 , 50 , 126241
336 , 336 , 53 , 53 , 132290
360 , 360 , 53 , 53 , 137055
384 , 384 , 53 , 53 , 151341
408 , 408 , 53 , 53 , 153653
432 , 432 , 53 , 53 , 178922
456 , 456 , 58 , 58 , 187455
480 , 480 , 68 , 68 , 205324
504 , 504 , 84 , 84 , 221233
528 , 528 , 108 , 108 , 229928
552 , 552 , 132 , 132 , 250306
576 , 576 , 156 , 156 , 280715
600 , 600 , 180 , 180 , 303008
624 , 624 , 204 , 204 , 306429
648 , 648 , 228 , 228 , 309414
672 , 672 , 252 , 252 , 314847
696 , 696 , 276 , 276 , 318050
720 , 720 , 300 , 300 , 322219
744 , 744 , 324 , 324 , 327346
768 , 768 , 348 , 348 , 334043
792 , 792 , 372 , 372 , 343533
816 , 816 , 395 , 395 , 351258
840 , 840 , 419 , 419 , 358905
864 , 864 , 429 , 429 , 364681
888 , 888 , 432 , 432 , 374467
912 , 912 , 432 , 432 , 379605
936 , 936 , 432 , 432 , 385499
960 , 960 , 432 , 432 , 393838
973 , 973 , 432 , 432 , 404673
997 , 997 , 432 , 432 , 424398
