0 , 0 , 0 , 0 , 0
24 , 24 , 0 , 0 , 2326
48 , 48 , 0 , 0 , 13217
72 , 72 , 5 , 5 , 16928
96 , 99 , 29 , 29 , 22703
120 , 125 , 34 , 34 , 27636
144 , 151 , 34 , 34 , 37278
168 , 175 , 35 , 35 , 51589
192 , 201 , 46 , 47 , 67860
216 , 225 , 61 , 62 , 81332
240 , 249 , 85 , 86 , 90559
264 , 274 , 109 , 110 , 97341
288 , 298 , 133 , 134 , 113147
312 , 322 , 157 , 158 , 116968
336 , 346 , 181 , 182 , 122974
360 , 370 , 205 , 206 , 137320
384 , 395 , 229 , 230 , 155696
408 , 422 , 253 , 257 , 175292
432 , 446 , 277 , 281 , 188778
456 , 470 , 301 , 305 , 202887
480 , 494 , 325 , 329 , 215260
504 , 518 , 349 , 353 , 223168
528 , 542 , 373 , 377 , 231669
552 , 566 , 397 , 401 , 243577
576 , 594 , 421 , 429 , 250190
600 , 619 , 445 , 454 , 252289
624 , 643 , 469 , 478 , 255328
648 , 669 , 493 , 502 , 264782
672 , 693 , 517 , 526 , 280218
696 , 717 , 541 , 550 , 299203
720 , 741 , 565 , 574 , 306566
744 , 765 , 589 , 598 , 318562
768 , 790 , 613 , 623 , 336829
792 , 817 , 637 , 650 , 356779
816 , 849 , 661 , 682 , 369405
840 , 873 , 685 , 706 , 374944
864 , 897 , 709 , 730 , 386723
888 , 925 , 733 , 757 , 396487
912 , 955 , 757 , 787 , 405641
936 , 986 , 781 , 818 , 413794
960 , 1010 , 805 , 842 , 419414
984 , 1040 , 829 , 872 , 425863
1008 , 1064 , 853 , 896 , 431169
1032 , 1088 , 877 , 920 , 441026
1056 , 1115 , 901 , 947 , 454553
1080 , 1139 , 925 , 971 , 464969
1104 , 1163 , 949 , 995 , 472387
1128 , 1187 , 973 , 1019 , 477906
1152 , 1211 , 997 , 1043 , 480590
1176 , 1235 , 1021 , 1067 , 484786
1200 , 1259 , 1045 , 1091 , 488921
1224 , 1283 , 1069 , 1115 , 493290
1248 , 1307 , 1093 , 1139 , 497087
1272 , 1331 , 1117 , 1163 , 501295
1296 , 1355 , 1141 , 1187 , 508553
1320 , 1379 , 1165 , 1211 , 516150
1344 , 1404 , 1189 , 1236 , 526745
1368 , 1428 , 1213 , 1260 , 540807
