0 , 0 , 0 , 0 , 0
24 , 24 , 0 , 0 , 2556
48 , 48 , 0 , 0 , 5331
72 , 72 , 0 , 0 , 7762
96 , 99 , 6 , 6 , 23289
120 , 123 , 16 , 16 , 37799
144 , 147 , 40 , 40 , 42326
168 , 171 , 56 , 56 , 54773
192 , 195 , 67 , 67 , 67158
216 , 221 , 86 , 87 , 74514
240 , 247 , 103 , 104 , 89147
264 , 271 , 127 , 128 , 97432
288 , 295 , 148 , 149 , 106952
312 , 319 , 172 , 173 , 111910
336 , 343 , 195 , 196 , 119130
360 , 367 , 207 , 208 , 150964
384 , 391 , 231 , 232 , 154812
408 , 415 , 255 , 256 , 167005
432 , 439 , 279 , 280 , 191309
456 , 463 , 303 , 304 , 200293
480 , 490 , 327 , 331 , 212795
504 , 515 , 351 , 356 , 215451
528 , 539 , 375 , 380 , 217884
552 , 563 , 399 , 404 , 223619
576 , 587 , 417 , 422 , 255317
600 , 611 , 441 , 446 , 266371
624 , 635 , 465 , 470 , 273090
648 , 659 , 489 , 494 , 275304
672 , 688 , 513 , 523 , 283120
696 , 712 , 537 , 547 , 290138
720 , 736 , 561 , 571 , 300476
744 , 760 , 585 , 595 , 304471
768 , 784 , 609 , 619 , 315885
792 , 808 , 633 , 643 , 337186
816 , 834 , 657 , 669 , 345821
840 , 858 , 681 , 693 , 354860
864 , 882 , 705 , 717 , 360167
888 , 918 , 729 , 753 , 379217
912 , 942 , 753 , 777 , 397956
936 , 967 , 777 , 802 , 401362
960 , 998 , 801 , 833 , 409673
984 , 1024 , 825 , 859 , 418538
1008 , 1048 , 849 , 883 , 424213
1032 , 1072 , 873 , 907 , 427948
1056 , 1096 , 897 , 931 , 446684
1080 , 1123 , 921 , 958 , 456608
1104 , 1150 , 945 , 985 , 462755
1128 , 1174 , 969 , 1009 , 472744
1152 , 1198 , 993 , 1033 , 475184
1176 , 1231 , 1017 , 1066 , 492997
1200 , 1255 , 1041 , 1090 , 495767
1224 , 1279 , 1065 , 1114 , 500856
1248 , 1303 , 1089 , 1138 , 507306
1272 , 1327 , 1113 , 1162 , 514318
1296 , 1351 , 1137 , 1186 , 521908
1320 , 1375 , 1161 , 1210 , 526330
1344 , 1399 , 1185 , 1234 , 544497
1368 , 1423 , 1209 , 1258 , 548094
