0 , 0 , 0 , 0 , 0
24 , 24 , 0 , 0 , 1147
48 , 48 , 0 , 0 , 1962
72 , 72 , 0 , 0 , 2804
96 , 96 , 0 , 0 , 3620
120 , 120 , 0 , 0 , 4538
144 , 144 , 0 , 0 , 5147
168 , 168 , 0 , 0 , 6646
192 , 192 , 0 , 0 , 8194
216 , 216 , 0 , 0 , 9723
240 , 240 , 0 , 0 , 11236
264 , 264 , 0 , 0 , 12430
288 , 293 , 0 , 0 , 13275
312 , 321 , 0 , 0 , 14476
336 , 345 , 0 , 0 , 17392
360 , 369 , 0 , 0 , 19549
384 , 393 , 0 , 0 , 20105
408 , 417 , 0 , 0 , 21077
432 , 441 , 0 , 0 , 22172
456 , 465 , 0 , 0 , 23382
480 , 489 , 0 , 0 , 24388
504 , 513 , 0 , 0 , 25258
528 , 537 , 0 , 0 , 26282
552 , 561 , 0 , 0 , 27332
576 , 585 , 0 , 0 , 28345
600 , 609 , 0 , 0 , 29106
624 , 633 , 0 , 0 , 29847
648 , 657 , 0 , 0 , 30536
672 , 681 , 0 , 0 , 31363
696 , 705 , 0 , 0 , 32085
720 , 729 , 0 , 0 , 32649
744 , 759 , 0 , 0 , 33404
768 , 807 , 0 , 0 , 35605
792 , 855 , 0 , 0 , 38229
816 , 903 , 0 , 0 , 40723
840 , 951 , 0 , 0 , 43269
864 , 999 , 0 , 0 , 45107
888 , 1047 , 0 , 0 , 45619
912 , 1095 , 0 , 0 , 46136
936 , 1143 , 0 , 0 , 46650
960 , 1191 , 0 , 0 , 47155
984 , 1235 , 0 , 0 , 47775
1008 , 1259 , 0 , 0 , 50733
1032 , 1287 , 2 , 2 , 53517
1056 , 1335 , 3 , 3 , 54823
1080 , 1383 , 3 , 3 , 56220
1104 , 1431 , 3 , 3 , 57673
1128 , 1468 , 11 , 10 , 58606
1152 , 1516 , 11 , 10 , 59611
1176 , 1564 , 11 , 10 , 60626
1200 , 1612 , 11 , 10 , 61697
1224 , 1660 , 11 , 10 , 62706
1248 , 1728 , 23 , 18 , 64167
1272 , 1800 , 23 , 18 , 65774
1296 , 1830 , 28 , 23 , 66780
1320 , 1854 , 28 , 23 , 67694
1344 , 1886 , 40 , 27 , 69037
1368 , 1935 , 63 , 43 , 69972
1392 , 1965 , 82 , 62 , 71129
1416 , 1997 , 98 , 78 , 72133
1440 , 2039 , 108 , 88 , 73123
1464 , 2087 , 120 , 95 , 74714
1488 , 2115 , 133 , 108 , 75555
1512 , 2150 , 145 , 120 , 76635
1536 , 2198 , 145 , 120 , 78111
1560 , 2233 , 156 , 131 , 79208
1584 , 2257 , 165 , 140 , 80471
1608 , 2281 , 165 , 140 , 81766
